customer_id,application_date,age,gender,marital_status,dependents,monthly_income,employment_type,employment_months,requested_amount,loan_term_months,interest_rate,installment,debt_to_income,num_open_loans,num_credit_cards,has_mortgage,channel,region,default_90d
C001191,2023-03-11,60,M,single,2,2579.5032285113407,permanent,219,32942.39,24,13.86,1752.95,1.5,6,3,0,web,capital,1
C001192,2024-05-17,59,F,single,4,3847.293693983034,permanent,110,40216.41,36,32.05,2191.12,1.424,5,0,0,web,capital,1
C001193,2024-02-20,70,M,married,0,1911.6336064367829,permanent,146,6002.13,36,16.04,246.95,0.111,5,2,0,call_center,capital,0
C001194,2022-03-15,46,M,married,3,1812.9685367340205,contract,37,41231.13,60,25.24,1554.43,1.212,2,8,0,branch,capital,1
C001195,2022-05-31,73,F,married,0,3976.7842170605923,contract,34,21257.36,12,24.17,2199.57,1.182,2,7,0,partner,north,0
C001196,2022-12-30,54,F,married,5,2677.072375048476,contract,48,9381.0,36,23.03,440.61,0.309,2,5,1,partner,capital,0
C001197,2024-05-28,54,F,single,2,2350.273327238878,permanent,67,31088.87,36,19.96,1380.82,1.333,0,7,0,web,capital,1
C001198,2022-02-03,63,M,married,5,6341.165732222955,permanent,323,39918.41,36,22.55,1859.02,0.69,5,4,0,web,capital,1
C001199,2022-01-07,25,F,single,3,800.0,permanent,223,33769.36,24,18.4,1924.88,1.5,0,1,1,call_center,north,1
C001200,2023-12-02,59,M,divorced,5,4726.182925471469,permanent,50,33523.08,12,22.33,3417.5,1.5,6,5,1,partner,north,1
C001201,2023-07-21,22,M,single,0,3463.568338772741,permanent,146,29747.85,36,15.99,1222.8,0.99,0,4,0,web,capital,1
C001202,2024-04-12,56,F,married,4,1201.638760510618,permanent,225,45483.84,36,11.7,1706.85,1.5,2,8,1,web,south,1
C001203,2023-04-07,72,M,single,5,3591.1750755205726,permanent,91,46211.48,48,8.07,1273.66,0.787,9,7,0,branch,north,1
C001204,2022-01-07,47,F,single,4,4846.915658086948,unemployed,0,30865.16,36,21.13,1400.83,0.829,0,6,0,web,north,0
C001205,2022-09-03,67,M,divorced,5,1555.6035091357953,permanent,262,38517.44,36,16.76,1607.73,1.5,2,0,0,web,capital,1
C001206,2023-11-25,71,F,single,3,1261.848717393698,permanent,66,35361.3,36,12.78,1358.79,1.5,4,6,0,web,south,1
C001207,2022-02-01,36,F,single,4,3345.2418814501307,contract,17,33490.25,24,23.38,2047.92,1.119,1,5,0,call_center,capital,1
C001208,2022-10-30,50,F,single,1,2962.4239445634703,contract,37,20112.2,36,11.64,753.82,0.571,7,4,1,branch,capital,0
C001209,2023-03-22,43,M,single,1,2238.1308450742877,self_employed,234,38823.43,36,15.68,1585.56,1.5,0,8,0,web,west,1
C001210,2022-10-08,37,M,married,2,3101.597916079834,self_employed,182,17338.12,12,17.26,1694.27,1.396,1,7,1,web,capital,1
C001211,2023-12-29,63,M,married,1,2528.213305752897,contract,41,18774.22,36,18.73,814.55,0.9,6,4,1,partner,capital,1
C001212,2022-03-02,49,F,widowed,1,2531.6465055315257,permanent,116,36882.2,60,15.1,1078.85,0.892,4,0,1,web,capital,1
C001213,2023-06-25,27,M,married,4,1244.8799486246098,self_employed,33,12723.5,36,14.43,506.42,0.655,10,2,1,web,east,1
C001214,2022-09-07,34,M,single,2,4062.2699856985787,permanent,338,67567.19,36,9.82,2429.96,1.5,2,1,1,web,north,1
C001215,2024-03-16,75,M,married,1,2339.8131797470564,unemployed,3,34578.14,12,8.0,3112.03,1.5,3,5,1,partner,capital,1
C001216,2024-03-27,69,F,single,1,2820.4959503142536,unemployed,4,30646.82,36,8.42,1066.3,0.919,10,8,0,web,capital,1
C001217,2023-02-04,52,M,single,1,2103.810995471072,permanent,294,35572.74,36,19.94,1579.37,1.5,7,1,0,call_center,west,1
C001218,2024-07-08,48,M,married,2,4019.7783032575644,unemployed,2,28585.64,24,8.0,1381.64,0.793,2,5,1,web,north,1
C001219,2024-07-14,40,F,single,4,4300.532697802375,permanent,324,20979.23,36,15.12,847.07,0.286,2,4,0,partner,north,0
C001220,2022-11-25,70,M,divorced,1,9714.977640911868,contract,28,25433.62,24,22.7,1540.85,0.405,6,4,0,partner,north,1
C001221,2023-05-18,45,F,single,3,3750.183210825216,permanent,258,40231.34,12,11.87,3750.65,1.5,9,6,1,web,north,1
C001222,2023-08-11,71,M,divorced,4,3524.5777103909886,contract,48,41519.35,36,15.84,1701.23,1.026,2,7,1,branch,west,1
C001223,2024-01-09,73,F,married,0,2709.0860253220203,permanent,73,41090.7,36,24.58,1983.07,1.127,8,8,0,web,capital,1
C001224,2022-11-03,69,F,married,2,3193.0861075231387,permanent,321,37634.56,36,16.56,1564.73,1.183,1,2,1,web,capital,1
C001225,2022-06-23,27,F,widowed,5,1421.561475111585,permanent,92,19512.95,24,20.18,1141.14,1.5,7,3,0,web,east,1
C001226,2022-02-05,19,F,single,1,3664.952287120357,permanent,252,30535.0,24,19.02,1756.38,0.771,1,8,0,web,capital,1
C001227,2022-02-27,40,F,divorced,5,3265.8690703225716,permanent,124,21910.59,48,15.67,742.65,0.679,8,0,1,call_center,capital,1
C001228,2024-06-05,25,M,single,0,1749.1344733335811,permanent,216,14942.09,60,23.95,547.2,0.444,0,5,0,web,capital,0
C001229,2022-02-17,52,M,divorced,0,1660.4620715082194,self_employed,88,38103.09,24,23.2,2324.23,1.5,3,1,0,web,north,1
C001230,2023-06-27,63,M,single,2,3117.529671297463,permanent,216,22484.6,36,11.45,839.11,0.814,7,1,1,web,capital,1
C001231,2023-08-12,31,F,divorced,1,2275.980476089619,self_employed,226,21996.82,48,18.84,803.62,1.232,8,4,0,partner,north,0
C001232,2023-08-19,37,M,married,5,1234.860863761531,self_employed,209,36903.43,36,22.26,1709.72,1.5,1,1,0,call_center,capital,1
C001233,2022-11-05,73,M,single,3,4312.638808424614,permanent,320,11405.38,48,9.64,329.27,0.071,1,8,1,web,north,0
C001234,2023-08-16,26,F,married,1,5321.064000285725,contract,11,17340.05,48,23.84,705.74,0.462,5,2,1,partner,north,0
C001235,2023-04-10,21,F,married,3,1631.6719838496886,permanent,263,43609.19,36,15.54,1776.14,1.5,5,8,1,web,capital,1
C001236,2024-05-14,62,F,single,4,2252.9533035561444,contract,29,30030.17,60,20.54,1014.6,1.209,4,4,0,web,south,1
C001237,2024-10-03,52,M,single,1,928.1293005231609,permanent,294,37100.45,24,23.92,2285.41,1.5,10,5,0,partner,west,1
C001238,2022-08-11,72,M,single,5,2397.6339855456904,permanent,2,33958.81,36,14.94,1366.16,1.18,10,3,0,branch,capital,1
C001239,2024-09-23,43,F,married,3,2770.1126829689288,permanent,329,28122.5,36,11.14,1042.17,1.239,0,7,0,call_center,north,0
C001240,2022-11-03,45,F,divorced,3,5124.436404788796,self_employed,118,36718.16,12,8.97,3334.37,1.5,3,5,1,web,south,1
C001241,2022-04-03,44,F,married,0,8094.167010845419,permanent,32,31713.42,24,16.64,1761.22,0.515,9,6,1,web,capital,1
C001242,2022-12-30,68,M,single,4,2707.530490266835,unemployed,3,36628.03,60,20.64,1240.48,0.989,7,3,0,call_center,east,1
C001243,2022-11-01,24,F,single,5,3627.755982737276,permanent,247,37952.78,48,18.97,1390.54,0.913,9,4,0,web,north,0
C001244,2024-01-10,62,F,married,0,1240.276380798004,self_employed,104,36555.45,36,16.24,1510.17,1.5,1,8,0,web,capital,1
C001245,2022-02-15,63,M,single,3,4372.33955394062,permanent,44,29093.48,12,24.21,3011.4,1.5,2,1,0,partner,east,1
C001246,2024-03-27,72,M,married,1,3472.4594910788387,contract,18,12366.16,36,19.05,539.77,0.48,4,4,0,partner,capital,0
C001247,2023-03-21,29,F,single,2,5013.468598863473,self_employed,353,39538.7,12,18.32,3898.45,1.5,8,3,1,call_center,north,1
C001248,2023-12-11,19,F,single,0,2155.447726856395,permanent,335,36372.23,60,24.99,1363.68,0.917,4,7,0,web,east,1
C001249,2023-02-26,55,M,single,4,2562.2104375622766,self_employed,74,31759.8,24,15.23,1726.29,1.5,5,3,1,web,south,1
C001250,2023-02-01,42,F,single,1,2167.941585140751,self_employed,158,48735.03,60,17.9,1539.41,1.5,7,6,0,web,capital,1
C001251,2022-03-18,18,M,divorced,2,915.486737245308,permanent,324,55756.2,12,18.26,5494.58,1.5,1,3,0,partner,north,1
C001252,2023-10-08,56,F,married,4,2286.798466864594,self_employed,260,28222.43,36,8.0,972.11,0.598,4,7,1,call_center,capital,0
C001253,2023-11-12,33,F,married,4,3108.997595091379,permanent,340,25639.62,36,21.89,1179.91,0.769,5,4,1,web,south,0
C001254,2024-09-23,65,M,married,0,6118.007943755944,self_employed,228,41152.87,36,11.45,1535.97,0.575,8,6,0,branch,south,0
C001255,2024-09-05,38,F,single,2,3087.7107937024557,permanent,310,23606.06,24,9.89,1178.1,1.209,7,7,0,web,north,1
C001256,2022-06-10,41,M,single,5,1116.4781636692658,permanent,216,19207.06,24,18.7,1099.52,1.5,0,2,0,call_center,capital,1
C001257,2022-12-04,39,F,married,3,888.9294215588455,unemployed,2,21508.06,36,14.72,861.3,1.5,6,8,0,call_center,south,1
C001258,2023-12-13,51,F,widowed,4,1058.3520803333954,permanent,199,40001.18,48,20.61,1520.25,1.5,3,1,0,branch,east,0
C001259,2024-07-03,24,M,married,0,2096.8003484032515,contract,34,45709.38,24,22.21,2750.65,1.5,4,0,0,call_center,south,1
C001260,2022-08-01,27,M,single,2,1524.7572015955748,permanent,33,18642.01,36,25.03,906.68,1.5,2,7,0,partner,north,1
C001261,2023-09-25,56,F,single,5,2285.1341749256835,contract,47,10899.5,36,22.21,504.5,0.642,7,3,1,branch,capital,1
C001262,2024-07-21,20,M,single,4,2972.850635376228,permanent,66,31353.95,12,23.07,3215.66,1.5,9,2,1,web,west,1
C001263,2023-08-21,40,M,divorced,0,5375.226862829388,contract,29,20220.09,36,22.69,944.05,0.314,1,6,0,web,east,0
C001264,2024-12-11,53,M,single,2,1236.3231042778405,self_employed,45,50464.53,60,16.68,1542.42,1.5,9,8,0,partner,north,0
C001265,2024-08-26,20,M,single,2,1964.5173843386945,contract,55,32437.04,24,25.3,2035.37,1.5,5,7,1,partner,east,1
C001266,2022-02-24,23,M,single,1,2959.7004466453313,contract,13,20058.44,36,13.24,778.41,0.796,1,6,0,web,east,1
C001267,2022-02-12,28,M,married,4,1675.546768369674,permanent,60,47358.05,36,10.9,1745.65,1.5,3,3,0,call_center,capital,1
C001268,2024-10-24,59,F,single,1,2639.3006165163106,self_employed,241,22379.93,48,15.58,756.89,0.347,3,3,0,web,capital,1
C001269,2024-09-28,59,M,single,4,4914.655936780961,unemployed,2,22322.48,60,23.3,805.38,0.352,2,4,0,partner,capital,1
C001270,2024-05-31,49,F,married,1,865.3695002908403,permanent,80,11467.77,60,17.59,359.24,0.513,6,6,1,partner,east,1
C001271,2024-04-22,67,F,married,5,4024.796679067426,contract,51,16627.61,48,23.55,672.66,0.415,4,5,0,web,capital,1
C001272,2024-11-10,35,F,single,0,4832.794602911751,self_employed,75,35761.6,36,19.11,1562.94,0.716,2,2,1,web,east,1
C001273,2023-09-29,64,M,married,1,2609.2091662248026,permanent,205,42133.17,60,14.41,1208.07,1.329,1,3,0,call_center,capital,1
C001274,2024-12-09,62,M,married,3,3653.685667262215,contract,5,54176.4,12,15.69,5223.25,1.5,3,7,1,web,north,1
C001275,2022-02-23,53,M,single,2,2542.922178709836,contract,52,7381.47,36,19.12,322.65,0.318,7,2,1,web,east,1
C001276,2023-12-15,59,F,married,5,2535.119743155388,contract,48,37550.66,36,17.27,1583.43,1.36,5,3,1,partner,east,1
C001277,2023-12-01,23,M,married,2,3127.429435580506,self_employed,275,23742.44,36,16.29,981.78,0.89,8,7,0,branch,capital,1
C001278,2023-05-02,41,M,single,3,1118.7121983158966,permanent,171,28704.97,24,8.65,1402.94,1.5,7,5,0,web,capital,1
C001279,2024-11-06,28,F,married,3,2037.6236995893746,permanent,202,33960.88,36,16.36,1406.34,1.5,8,4,0,branch,capital,1
C001280,2023-08-22,35,F,single,3,1999.7340521549215,self_employed,201,8051.25,36,21.33,366.74,0.403,4,4,0,web,east,1
C001281,2022-01-28,52,M,single,4,3017.7604509179578,unemployed,5,27320.41,36,15.82,1119.13,0.544,10,4,0,web,capital,1
C001282,2023-04-07,49,M,single,1,2444.508748857261,permanent,29,35413.32,36,15.09,1429.09,1.44,2,6,0,web,south,0
C001283,2023-04-04,65,F,single,5,3043.8957631680328,permanent,218,30660.22,24,12.82,1604.95,0.781,4,2,0,web,north,1
C001284,2023-12-30,57,M,divorced,0,3823.808756611092,permanent,70,31093.17,48,22.34,1226.65,0.722,0,5,0,web,south,1
C001285,2023-12-12,36,F,divorced,1,1928.8197533081102,self_employed,141,21535.17,60,18.28,686.91,0.812,7,7,0,partner,north,1
C001286,2023-09-28,42,F,married,0,2580.151464359794,permanent,332,7930.05,36,14.06,313.17,0.303,8,7,0,branch,capital,0
C001287,2024-06-23,50,F,married,2,3170.2675061728814,permanent,64,43657.74,60,9.0,1055.23,0.916,4,7,0,web,north,1
C001288,2022-11-30,35,M,married,1,2081.464240666027,unemployed,2,45211.66,12,17.86,4440.58,1.5,5,0,0,web,south,1
C001289,2023-02-08,57,M,divorced,2,1684.4430425738701,permanent,321,23914.99,24,19.4,1383.1,1.5,5,6,0,web,east,1
C001290,2023-01-27,47,M,married,4,3740.9747404031627,permanent,95,46579.22,36,21.33,2121.8,1.153,4,4,0,call_center,capital,1
C001291,2022-01-02,23,M,single,1,2483.9595328899422,permanent,174,33516.25,36,14.9,1347.18,1.139,7,4,0,branch,north,1
C001292,2023-06-21,70,F,single,1,2425.180409956821,contract,0,27238.79,60,13.38,757.71,1.042,1,5,1,call_center,capital,0
C001293,2023-02-26,75,F,single,1,1280.8548994824794,permanent,63,6404.87,60,15.49,189.43,0.472,2,4,0,partner,capital,1
C001294,2024-09-02,32,M,single,4,1762.2498197324926,contract,36,32304.87,36,18.59,1397.92,1.5,2,3,0,web,west,1
C001295,2024-06-13,54,M,divorced,2,1297.224393984347,permanent,86,32918.65,36,24.48,1585.88,1.5,10,8,0,web,capital,1
C001296,2024-07-19,25,M,divorced,3,1289.0348846927989,permanent,54,30395.23,24,14.91,1644.22,1.5,5,0,1,web,capital,1
C001297,2022-12-26,55,M,married,4,1304.5365240858212,permanent,162,32538.67,12,32.25,3585.91,1.5,0,5,0,web,north,1
C001298,2022-08-05,61,M,married,2,1240.403190013544,unemployed,5,31543.47,36,13.71,1236.53,1.5,1,1,0,web,south,1
C001299,2022-05-06,26,F,single,4,6162.444844254622,self_employed,28,43479.44,60,20.11,1453.35,0.508,6,3,0,web,south,1
C001300,2023-05-26,20,M,widowed,2,1866.065138100851,permanent,101,33707.27,36,24.07,1612.42,1.5,10,0,0,web,capital,1
C001301,2023-05-07,41,F,married,2,1492.4219538056434,permanent,38,24619.88,48,10.37,725.63,0.86,7,2,0,branch,capital,1
C001302,2023-08-17,61,F,single,5,1541.1853160065882,self_employed,109,23563.43,36,17.08,990.01,1.067,10,1,1,branch,north,1
C001303,2024-05-04,44,F,single,3,1601.3192088399028,self_employed,312,34280.73,36,17.34,1447.53,1.5,4,4,0,branch,north,1
C001304,2023-01-27,67,M,single,4,2038.187462699275,unemployed,5,21952.76,48,13.37,701.86,0.774,8,2,1,web,west,1
C001305,2023-07-28,70,M,single,2,3070.071729369186,permanent,84,32360.91,48,21.67,1258.62,1.051,6,1,0,web,north,1
C001306,2024-07-30,54,F,single,0,2152.1944299183715,permanent,210,16236.28,12,26.25,1708.18,1.5,4,4,0,web,north,1
C001307,2024-05-04,75,F,married,2,3053.4517612476247,permanent,166,28976.52,24,19.73,1683.73,1.112,5,8,0,web,south,1
C001308,2022-12-17,58,F,single,3,4901.2152124490085,contract,58,41722.91,24,20.53,2452.19,1.031,8,7,0,web,capital,1
C001309,2022-12-10,51,M,single,4,6353.021211792852,contract,54,29364.14,12,16.77,2857.36,1.221,1,1,1,partner,west,1
C001310,2023-10-19,56,M,married,3,1984.055261332304,permanent,52,6052.64,12,16.04,585.3,0.718,3,7,1,web,capital,1
C001311,2022-10-12,58,M,married,4,1599.9629888756972,permanent,177,37486.16,36,14.64,1498.62,1.5,3,5,1,web,capital,1
C001312,2024-07-22,72,M,single,1,2161.930595224625,self_employed,111,15520.94,36,20.07,690.78,0.925,3,8,0,web,capital,1
C001313,2024-08-05,70,F,divorced,0,863.4145744190314,permanent,15,23931.68,60,22.74,852.37,1.5,5,4,0,partner,west,1
C001314,2024-05-26,24,M,married,1,1903.4507112129536,self_employed,258,19366.1,24,29.88,1289.14,1.31,8,1,0,partner,north,1
C001315,2022-05-07,21,M,single,4,4224.112905829848,permanent,323,27437.13,12,14.82,2625.19,1.464,2,2,0,web,north,0
C001316,2024-02-13,70,M,married,1,1758.4749688044537,permanent,299,38949.23,36,18.13,1670.23,1.5,3,3,0,call_center,west,1
C001317,2024-12-12,67,M,married,4,1606.273498806993,permanent,97,31485.58,48,24.61,1301.68,1.5,7,5,0,partner,north,1
C001318,2022-07-20,21,M,married,0,3223.1690973330146,unemployed,1,5000.0,24,10.29,251.22,0.142,5,5,0,web,capital,1
C001319,2022-07-28,69,M,divorced,4,1441.7614722860258,permanent,226,42780.0,48,28.83,1919.0,1.5,4,8,0,partner,south,1
C001320,2023-03-13,70,M,single,2,2381.1447646154206,contract,58,18225.11,12,24.36,1888.69,1.5,1,7,1,partner,east,1
C001321,2024-04-06,20,M,married,5,6001.121886401039,contract,54,32076.62,36,22.11,1482.01,0.562,10,6,0,web,east,1
C001322,2023-02-18,70,M,single,3,6881.035965804005,contract,13,34964.59,48,16.1,1197.54,0.413,8,1,0,partner,south,1
C001323,2022-05-30,29,F,married,1,945.9534204658146,permanent,144,24636.6,12,16.25,2386.73,1.5,10,3,0,call_center,capital,1
C001324,2022-12-30,25,F,single,2,1614.4628156973035,permanent,344,24008.52,24,8.0,1160.41,1.5,4,2,0,branch,south,1
C001325,2022-08-22,51,M,single,0,2759.3331004821025,self_employed,62,24944.81,60,23.99,914.47,0.89,2,2,0,branch,capital,1
C001326,2024-05-02,65,M,married,2,3258.123728240782,self_employed,301,21454.61,36,21.98,988.93,0.634,7,8,0,web,south,1
C001327,2024-10-15,51,M,married,5,2768.0773926805127,self_employed,18,26947.64,36,19.63,1189.37,1.309,5,4,0,web,east,1
C001328,2022-05-15,26,M,single,5,4143.22698204071,self_employed,213,17516.21,24,20.2,1024.65,0.517,6,4,1,partner,capital,0
C001329,2022-08-05,27,F,single,4,2991.587668383782,permanent,169,16245.45,24,20.33,952.1,0.899,2,2,1,partner,south,1
C001330,2024-09-24,45,M,married,5,1984.978797737451,contract,16,33968.86,36,14.81,1362.8,1.5,9,4,1,web,north,1
C001331,2024-11-12,26,F,married,4,1579.8241981605138,permanent,150,25770.26,36,18.86,1120.97,1.5,5,3,0,call_center,capital,1
C001332,2024-06-19,57,M,single,4,2095.8794136549213,permanent,334,20341.05,24,17.15,1138.25,1.297,5,2,0,web,north,1
C001333,2022-06-19,21,M,divorced,5,3983.1998331456457,permanent,11,41429.3,36,12.11,1568.8,1.005,5,0,1,branch,capital,1
C001334,2023-10-03,58,F,married,1,3517.736978512205,self_employed,147,25204.13,36,27.16,1270.51,0.875,0,5,0,call_center,south,0
C001335,2022-06-23,33,M,single,1,800.0,permanent,292,5000.0,36,28.9,259.32,0.167,10,4,0,branch,capital,1
C001336,2023-09-29,66,F,single,5,2603.149138628395,unemployed,0,35570.17,60,17.86,1122.21,0.992,3,1,0,call_center,north,1
C001337,2023-07-24,62,M,single,0,3009.0745424547167,permanent,260,19396.53,48,19.48,718.94,0.652,4,2,0,web,south,1
C001338,2022-05-20,65,M,married,3,3387.733674997644,contract,22,23877.16,24,11.53,1224.34,0.9,8,7,1,web,south,1
C001339,2023-06-23,36,F,married,0,2810.0896952792964,contract,13,13609.63,36,13.31,528.96,0.399,9,3,0,partner,south,1
C001340,2022-09-11,70,M,married,1,1233.5380738652204,permanent,209,11893.11,36,19.06,519.28,0.931,2,2,0,call_center,capital,1
C001341,2024-05-25,41,F,married,2,2638.40930004144,permanent,234,27413.04,36,21.14,1244.45,1.05,3,4,0,web,north,0
C001342,2022-03-19,70,F,widowed,0,3781.330255177157,contract,48,21025.33,60,18.74,678.69,0.441,6,6,0,partner,capital,0
C001343,2024-01-27,26,F,widowed,0,3578.148641034621,permanent,271,23894.11,60,25.95,914.85,0.448,2,3,1,web,west,1
C001344,2023-02-27,67,M,single,1,2723.0068869847273,permanent,310,40684.27,36,15.46,1654.43,1.213,10,7,0,web,capital,1
C001345,2024-10-28,28,M,divorced,4,2932.5583171021813,self_employed,279,17610.88,60,9.02,425.87,0.142,9,3,0,partner,west,0
C001346,2023-06-29,75,F,married,1,5532.572247097229,permanent,151,48342.66,36,27.2,2438.78,0.813,6,3,0,web,east,1
C001347,2022-07-25,41,M,single,3,6821.890951036542,permanent,128,30451.94,36,20.28,1360.5,0.469,2,2,0,call_center,north,0
C001348,2024-04-11,34,F,married,3,3039.2580246107054,permanent,206,34259.36,36,20.32,1531.77,1.312,7,4,0,partner,west,1
C001349,2023-09-06,20,M,married,0,2014.8276632405807,contract,36,45837.35,36,16.33,1896.94,1.5,7,3,0,web,south,1
C001350,2022-01-16,60,F,divorced,3,3295.1959916688406,contract,6,39692.32,24,23.7,2437.78,1.373,0,4,0,partner,capital,1
C001351,2022-06-08,29,F,single,3,3898.731165073796,self_employed,242,19325.29,36,17.4,817.0,0.454,1,3,1,web,south,1
C001352,2022-02-21,64,F,married,1,1383.6722866935336,permanent,227,31092.21,60,16.39,942.76,1.5,10,6,0,web,east,1
C001353,2024-11-12,75,F,divorced,3,4508.505392559007,permanent,187,54337.83,48,15.73,1844.16,0.964,2,8,0,web,capital,1
C001354,2022-12-30,56,M,single,5,1166.0344431330243,contract,14,29005.14,60,13.95,820.69,1.5,6,5,0,web,capital,1
C001355,2024-05-10,43,M,married,5,1166.5175440707087,permanent,4,46508.84,24,17.39,2611.81,1.5,4,5,0,branch,north,1
C001356,2022-01-22,73,F,married,5,928.0774651396958,self_employed,12,34366.3,60,22.34,1212.67,1.5,1,0,0,partner,north,1
C001357,2023-05-28,33,F,married,3,1035.4803917100055,permanent,78,19995.45,48,13.82,646.87,1.049,6,4,0,partner,capital,1
C001358,2022-04-17,56,M,widowed,4,3385.6331177555267,permanent,300,52639.43,12,15.88,5083.29,1.5,0,7,0,web,south,0
C001359,2023-10-21,73,M,married,3,1700.9903371143662,self_employed,92,5000.0,24,15.61,273.36,0.641,7,2,0,partner,north,1
C001360,2024-01-24,46,M,single,0,5422.214736554265,contract,29,15234.72,60,15.08,445.38,0.081,3,4,0,web,capital,0
C001361,2023-10-24,65,M,married,0,3332.141826646919,permanent,227,21896.8,48,9.54,630.35,0.29,8,5,0,partner,north,0
C001362,2022-07-20,74,F,single,3,3001.4393135087457,permanent,172,39907.85,48,14.84,1324.92,0.935,6,1,1,web,capital,0
C001363,2023-06-14,21,M,single,3,1747.7891474287867,contract,31,33382.3,36,23.13,1570.77,1.5,3,3,0,branch,capital,1
C001364,2024-08-10,32,F,single,5,3122.1598704058115,contract,19,16880.54,36,19.21,739.14,0.493,5,3,0,web,south,1
C001365,2023-03-26,57,M,single,4,7394.130468148483,permanent,77,28734.75,36,20.18,1281.46,0.397,8,0,0,branch,capital,0
C001366,2023-12-06,37,M,single,4,3512.104549217737,contract,22,35255.94,36,20.36,1577.57,0.926,4,2,0,branch,west,1
C001367,2024-06-29,42,M,single,1,2473.939360915573,self_employed,167,31346.2,48,23.39,1264.15,0.84,2,1,0,partner,capital,1
C001368,2024-01-17,46,F,single,0,3722.2331000666063,unemployed,3,21287.52,36,19.91,944.6,0.541,6,0,0,partner,capital,1
C001369,2022-08-30,68,F,married,0,3238.948633367336,self_employed,223,20280.04,36,14.42,806.95,0.56,6,2,0,web,capital,1
C001370,2022-09-04,58,F,married,1,4065.6058655918396,permanent,274,29667.17,36,13.46,1156.92,0.567,1,6,1,web,east,1
C001371,2024-11-19,18,M,divorced,4,1669.2882554161224,self_employed,176,36864.34,60,19.15,1202.59,1.5,10,5,0,web,capital,1
C001372,2024-05-09,60,F,married,3,4893.4045225025975,unemployed,2,28609.93,36,11.38,1066.04,0.477,10,7,0,web,capital,1
C001373,2024-05-08,61,F,divorced,2,5174.907837521949,permanent,290,50536.26,36,12.8,1942.77,1.028,10,0,0,web,north,1
C001374,2023-05-01,40,F,married,1,3185.1433766071696,permanent,340,20163.5,36,18.55,871.87,0.591,5,4,1,partner,south,1
C001375,2023-10-20,34,F,single,0,5879.625276315572,permanent,234,33637.77,12,18.92,3333.57,1.38,3,0,0,branch,north,1
C001376,2024-09-18,22,F,married,5,8050.6272200733165,contract,17,48427.79,24,24.95,3024.86,0.879,8,4,1,web,capital,1
C001377,2023-12-23,19,M,single,2,1310.487833843145,permanent,16,41586.81,24,10.91,2110.92,1.5,9,1,0,partner,capital,1
C001378,2023-05-12,47,F,divorced,5,4823.727332019893,permanent,99,34659.94,36,11.27,1288.15,0.645,0,7,1,partner,capital,1
C001379,2023-03-26,63,F,widowed,1,2777.3490162648422,permanent,12,26395.0,36,22.8,1234.76,1.129,5,8,1,partner,north,1
C001380,2023-05-23,41,M,married,1,1704.677054036159,permanent,50,38517.89,48,18.77,1404.79,1.5,8,3,1,web,north,1
C001381,2022-06-03,65,M,married,5,1121.1908409609691,unemployed,0,7385.53,48,15.53,249.45,0.6,6,7,0,partner,capital,1
C001382,2022-09-11,75,M,widowed,2,4490.633008417998,contract,17,28897.36,24,21.47,1721.0,0.84,1,7,0,partner,capital,1
C001383,2024-01-23,53,M,married,1,6161.3958880257105,permanent,64,46889.06,36,10.72,1721.36,0.568,2,0,1,call_center,north,1
C001384,2024-12-18,32,F,single,2,2350.0050995520146,contract,29,56159.41,36,14.1,2219.72,1.5,3,1,1,web,capital,0
C001385,2023-07-14,69,F,single,1,1284.5994669207682,self_employed,120,30331.16,60,16.84,931.13,1.5,5,7,0,web,north,1
C001386,2024-10-17,73,F,single,3,3488.5380502161556,permanent,121,23098.3,48,15.12,772.33,0.487,0,2,0,web,south,0
C001387,2024-07-28,43,M,married,3,910.8034696027478,self_employed,100,30100.62,48,23.21,1209.21,1.5,4,8,0,partner,capital,1
C001388,2023-09-27,39,M,single,4,3184.2125156732945,self_employed,349,41698.0,60,22.18,1465.54,0.932,10,5,0,web,capital,1
C001389,2024-10-26,36,F,divorced,5,1210.5344021695735,permanent,346,28079.65,36,12.87,1081.24,1.5,10,8,1,branch,capital,1
C001390,2023-12-13,46,F,married,3,3336.1480141757547,self_employed,223,35905.18,48,24.46,1479.85,1.191,10,0,0,partner,east,1
C001391,2023-10-03,22,F,single,3,7132.26124116103,permanent,112,43932.46,48,17.31,1548.81,0.494,9,3,1,web,north,0
C001392,2023-11-09,45,M,divorced,5,5235.777947969513,permanent,37,30172.78,48,16.1,1033.29,0.345,8,4,0,web,east,1
C001393,2022-12-26,36,F,single,2,2590.3884240835614,self_employed,144,30799.51,12,19.05,3055.66,1.5,1,2,0,partner,west,1
C001394,2022-02-19,70,M,married,5,1336.9758722932577,unemployed,0,8254.08,24,12.88,432.53,0.796,3,3,0,web,north,1
C001395,2024-11-27,69,M,single,5,829.9571433940603,contract,56,33256.46,60,11.6,875.68,1.5,9,0,0,partner,north,1
C001396,2023-02-05,24,M,single,4,947.8611340641097,permanent,114,30567.81,24,18.2,1737.28,1.5,2,1,0,partner,east,0
C001397,2022-04-10,53,M,single,0,2765.5600366298263,permanent,310,21329.91,12,18.64,2108.86,1.5,9,2,0,web,south,1
C001398,2024-12-27,35,M,single,3,1226.6277604760758,self_employed,15,28645.93,24,13.01,1504.24,1.5,2,1,0,web,south,1
